Date,PowerPlantID,NO2,CloudFraction,UWind,VWind,Temp,SolarRadiation,Humidity,BoundLayer,No2flux,wind_speed,wind_direction,value,date
2023-07-02,X0501232,3.050538639333821e-07,0.0913623074643259,6194,24190,8445,17946,83.90095,15650,1.989307301379852e-11,24970.417217179212,194.362359638434,1280.748882080878,2021-03-08
2023-07-02,H5307960,3.0479760925563125e-07,0.053958092639200726,15696,-14889,17351,12527,71.00934,12592,-1.8868160507281793e-10,21634.38783511103,313.4885738624726,911.291608448217,2021-03-09
2023-07-03,F1700736,7.420689512191678e-07,0.005191381188204749,16923,7963,21700,25751,59.331078,4509,3.821549878640919e-11,18702.868710441187,244.8009960350364,2953.595049814027,2021-03-11
2023-07-03,H4810851,5.783546837404677e-07,0.026037754372131766,15303,1096,17013,25136,55.68655,7356,2.9579405807473036e-11,15342.19752838556,265.90347419824707,939.3636777458512,2021-03-12
2023-07-03,C1400170,7.988721567879271e-07,0.1809717715170574,-523,-2201,5000,21403,60.790836,6092,,2262.284243856196,13.3666867318816,2573.409783838061,2021-03-13
2023-07-03,H5307960,7.62897731280931e-07,9.896049174966852e-09,27280,5233,18037,24748,64.898994,1024,1.9867531527357217e-10,27777.377288001833,259.1411168890502,629.797941085154,2021-03-20
2023-07-04,S3200688,6.655000646785438e-07,0.24181748059783648,-9705,1020,565,29114,82.54143,-17945,9.053768312713414e-10,9758.454027149997,95.99978626499818,4531.023203914752,2021-03-21
2023-07-04,F1700736,6.749101492845197e-07,0.013751591490280157,4207,12925,14354,-6416,56.66715,12759,4.578304612894549e-11,13592.441796822233,198.0297181090014,2270.755142863133,2021-03-22
2023-07-04,H4810851,4.381525614286877e-07,0.017811625953132754,2539,7714,10739,-1492,51.84128,16587,-2.2158547430601313e-10,8121.103188606829,198.21853730533059,826.6616323747953,2021-03-23
2023-07-04,C1400170,3.916468279653213e-08,0.020076686890456913,-13226,130,-17,-798,56.705833,8270,4.811888035441209e-10,13226.63887765898,90.56314921226775,2876.963639589835,2021-03-24
2023-07-04,E5400878,1.6768419000708002e-06,0.04541002178109149,-11574,616,935,28751,82.91346,-20221,4.99266845750215e-10,11590.38101185634,93.04656395494048,694.0633642906441,2021-03-25
2023-07-04,E5600896,1.875531173636729e-06,0.0,-11826,564,1028,28628,83.0533,-20523,4.50167873773089e-10,11839.441371956702,92.73045435507873,1938.398023410321,2021-03-26
2023-07-04,K7000764,5.637284452371702e-07,0.02998629038404214,17559,-6729,14819,19226,63.430206,10211,4.823692694499516e-10,18804.199584135455,290.96794548840137,2854.298890083133,2021-03-27
2023-07-04,L0200473,5.156459076863849e-07,0.022900563092866748,2863,-3538,1375,23908,80.67109,-2585,9.749145903410476e-11,4551.286960849645,321.0197225032372,11273.072807015746,2021-03-28
2023-07-04,U0100258,6.734234183835684e-07,0.04295017239496902,-30259,-13705,-9270,17935,78.60984,-19038,5.963898875057714e-10,33217.97865614342,65.63312969010141,2857.23918241818,2021-03-29
2023-07-04,X0501232,8.580464914806089e-07,5.5935197269078255e-05,-8294,4048,3817,10617,82.22343,-11713,-2.3746465681720903e-10,9229.124552198871,116.01532176104563,760.6466661023574,2021-03-30
2023-07-04,H5307960,1.4629278260336913e-07,0.032218605897084154,16942,12308,10582,-3644,62.89956,11968,-1.6898820447079158e-12,20940.826822262774,234.0023983864508,1843.64280546748,2021-03-31
2023-07-05,S3200688,2.6471310765103613e-07,0.1343747178708785,8761,-6186,8225,18171,74.60744,4747,,10724.817807310295,305.22529508351806,8856.153497431482,2021-04-01
2023-07-05,F1700736,7.230882369952581e-07,0.09904071479742764,1851,17017,17693,14644,56.223667,14524,-2.4541979412601613e-09,17117.37392242163,186.20786062804603,5029.958494481286,2021-04-02
2023-07-05,H4810851,4.889361602469294e-07,0.13261368111197913,272,11455,13293,15573,52.469437,16768,-4.801138949229182e-10,11458.228877099637,181.36023780252611,1478.2648080018153,2021-04-03
2023-07-05,C1400170,5.243204146289782e-07,0.10188090980633988,-11231,2765,1678,7050,58.27384,7448,-1.1835037704415941e-10,11566.355778723046,103.83079700634529,5404.650458714136,2021-04-04
2023-07-05,E5400878,2.354508983747745e-06,0.051000443567690096,2295,-8299,8274,20082,75.53078,1446,1.1628102690344488e-09,8610.483493974076,344.54178426758915,1416.39629891531,2021-04-05
2023-07-05,E5600896,1.2101598411628368e-06,0.048062850547498044,292,-8902,8217,20415,75.85105,560,7.149754482389875e-10,8906.78774867797,358.121279357025,3865.9283927725073,2021-04-06
2023-07-05,K7000764,1.061315836888271e-06,0.09662944600176887,23579,8399,18604,20340,60.603096,15805,7.283400484481476e-10,25030.230562262106,250.39375547492273,6322.526507733045,2021-04-07
2023-07-05,L0200473,5.672800742413287e-07,0.09851969767461208,28618,6265,9899,17090,70.31548,8475,1.538435308788357e-09,29295.736020793196,257.65171798956396,22092.026547100544,2021-04-08
2023-07-05,H5307960,4.7085467674767226e-07,0.0936048787059124,11289,20689,14551,18549,62.202526,14783,9.856425027417739e-11,23568.543484908016,208.61919043656502,3583.192636020426,2021-04-11
2023-07-06,F1700736,7.230048912835581e-07,0.07952567824727896,7104,10377,13546,18162,55.658485,5027,6.905329492671742e-10,12575.728408326891,214.39518742065627,4445.751837605715,2021-04-13
2023-07-06,H4810851,7.630074327827082e-07,0.11363209171671097,5202,4038,10103,20047,50.656925,7759,-4.2385998341082997e-10,6585.305459885669,232.17995874489142,1509.5536527192962,2021-04-14
2023-07-06,C1400170,4.687306174797662e-07,0.08412379751130465,-6717,-4119,-1575,15012,56.187546,2529,-1.4552070554228412e-10,7879.355938146214,58.482533700426075,5750.365701101928,2021-04-15
2023-07-06,K7000764,4.077619355156496e-07,0.09107090550826433,21071,2563,13886,23437,60.778732,4816,5.032081576375582e-10,21226.304671327038,263.06481826965927,6955.109291165535,2021-04-18
2023-07-06,L0200473,9.446068453350592e-07,0.0815218447919682,15115,3106,856,21528,80.913635,-2300,6.89107520274877e-10,15430.828266817047,258.3878658762427,20127.08324637036,2021-04-19
2023-07-06,U0100258,5.524502294845984e-07,0.019831975813377783,-28965,-20321,-8720,22866,76.50638,-15415,,35382.40051211901,54.94761918297429,5514.58568183055,2021-04-20
2023-07-06,X0501232,1.036990027693858e-06,0.002938358445641875,-20094,-25335,2720,15682,78.43266,-24853,-6.304644602199425e-11,32336.21902758577,38.419060637236875,1048.749307208736,2021-04-21
2023-07-06,H5307960,9.174187679651635e-07,0.0770208321188349,17023,14565,10869,19902,61.93655,4650,9.861220858687857e-10,22403.61028941541,229.44946824119518,3458.470275572219,2021-04-22
2023-07-07,S3200688,1.0920279237121436e-06,0.048213109013887104,-20112,-1630,-1551,19979,82.09912,-14552,3.165919770122069e-10,20177.944493927025,85.36652538838044,8040.454125230136,2021-04-23
2023-07-07,H4810851,3.3212435496095475e-07,0.15334784403297283,3154,3725,10786,19328,44.665443,7852,,4880.916000096703,220.25497001047862,1578.7827392931808,2021-04-25
2023-07-07,C1400170,2.5393308147496986e-07,0.15756642159038708,-8973,-3804,-2160,11527,51.327698,1628,4.5946129664056454e-10,9746.032269595664,67.0260431768586,5830.785802520179,2021-04-26
2023-07-07,E5400878,1.6878511897303735e-06,0.16288857597591322,-21685,-2613,-1431,19630,82.26675,-18083,3.040070146218028e-10,21841.86333626323,83.12909772943351,1309.8037426319522,2021-04-27
2023-07-07,E5600896,1.6911414621926297e-06,0.06551826944475467,-21946,-2881,-1399,19566,82.254486,-18503,5.640867636133675e-10,22134.29639722031,82.52116185099231,3867.2025129185,2021-04-28
2023-07-07,K7000764,2.372488074396147e-07,0.0871634227027354,20612,870,13138,19205,55.516487,4542,-1.3534792308138521e-10,20630.35249335309,267.58307015682533,6479.756714030603,2021-04-29
2023-07-07,L0200473,4.0686669768004154e-07,0.035772796151279304,9996,2078,-3336,17475,80.252174,-4550,3.3521890611928387e-10,10209.706166193031,258.2564337692961,18825.790068126826,2021-04-30
2023-07-07,U0100258,3.0813678473286576e-07,0.013483947992017055,-30989,-16252,-11701,28090,79.5478,-17206,-4.368051544550043e-11,34992.07946092944,62.32549903597903,5461.723149820243,2021-05-01
2023-07-07,X0501232,-4.454421247466326e-08,0.0369130447503703,-24779,-9278,652,18006,81.6872,-17956,4.8518104590911885e-11,26459.027287487348,69.47259430403247,1123.231036473176,2021-05-02
2023-07-08,S3200688,1.477774702039438e-06,0.12877739394822543,-14189,-6562,-399,21830,71.203964,-5325,,15632.900082838118,65.18083085517273,8557.708922147282,2021-05-04
2023-07-08,F1700736,7.393734983246025e-07,0.14237082895361328,6358,11515,12548,19822,50.57356,2330,,13153.683476501934,208.90525675285798,4397.509242187722,2021-05-05
2023-07-08,H4810851,6.700872815867394e-07,0.08616725968356787,4709,4565,9331,23193,45.617752,3610,-2.5445191548226975e-10,6558.498761149536,225.88957615731863,1325.8894479069072,2021-05-06
2023-07-08,E5400878,1.5141077558053063e-06,0.09246181782172727,-17873,-7750,-266,20763,72.37265,-7608,,19480.92988027009,66.5577240240106,1392.3232613979462,2021-05-08
2023-07-08,E5600896,1.5821661475649536e-06,0.0005445332689835094,-18746,-8036,-264,20554,72.89988,-8430,5.204811430787998e-11,20395.82829894388,66.79624537825285,3989.804371609531,2021-05-09
2023-07-08,K7000764,1.0149319237788033e-06,0.06390410193433137,22947,4592,12209,9327,54.544544,830,-3.2310479242940587e-10,23401.9501965114,258.68382547572526,6216.28700036331,2021-05-10
2023-07-08,L0200473,1.0873903456592137e-06,0.01968011639047921,16804,5498,-1339,8984,73.121086,-3969,7.701785349361042e-11,17680.566167405388,251.88273154977142,20690.49125176203,2021-05-11
2023-07-08,U0100258,6.775696440937548e-07,0.09004682585180214,-29147,-15277,-12091,28369,78.069885,-19915,-1.4159298727225355e-10,32907.96769780838,62.339335934510636,5421.536886343106,2021-05-12
2023-07-08,X0501232,1.0907335236096856e-06,0.032421274076728145,-16087,-2523,-42,17874,82.48433,-19477,5.151937084471148e-11,16283.645107898907,81.08664069691797,1147.1828556430758,2021-05-13
2023-07-09,F1700736,4.3339851028224625e-07,0.01042974961192349,16223,679,8708,18398,64.844444,6491,5.462377177564393e-11,16237.203269036205,267.6033322275096,4394.995827323053,2021-05-16
2023-07-09,H4810851,3.5808743879283694e-07,0.010027263634985718,11307,-4634,6270,20533,58.95853,10145,-3.729007901095828e-10,12219.746519465942,292.28551652293083,1342.0181902948857,2021-05-17
2023-07-09,C1400170,5.86183995441345e-07,0.03462191297148369,1978,-6139,-6817,18645,67.927536,7784,-1.4759989568031222e-10,6449.791081887846,342.14093934875086,3276.726835790434,2021-05-18
2023-07-09,E5600896,6.224977593484881e-07,1.571544564995098e-06,-7894,8030,-18,14580,83.76288,-11732,1.7049816032494547e-10,11260.37903447304,135.4893265865181,4101.483691245817,2021-05-20
2023-07-09,K7000764,4.6396007435905264e-07,0.0392627447177591,16529,-11738,8534,20980,67.172104,2038,-2.16312697181608e-10,20272.850934192753,305.3803055960085,6573.416336096906,2021-05-21
2023-07-09,L0200473,5.224515074145469e-07,0.016010144457311234,4731,-14164,-3677,22456,81.73609,-16072,4.135698778170716e-11,14933.22661048174,341.5298654117305,18007.08011353021,2021-05-22
2023-07-09,U0100258,7.651959245607677e-07,0.10182368135059347,-30725,-6347,-8032,30444,78.91855,-22457,,31373.715654987376,78.32832941922993,4688.664158088056,2021-05-23
2023-07-09,X0501232,1.2260675683546618e-07,0.03077394010785082,-17397,15169,124,20379,85.49098,-15100,-8.876327305324274e-11,23081.468107553297,131.08621301676448,1210.8822865571804,2021-05-24
2023-07-09,H5307960,5.025836970576082e-07,0.07196475712456607,23619,711,5233,16943,70.20027,3225,1.2291287422179673e-10,23629.69915170314,268.27575253979103,3168.8954002797573,2021-05-25
2023-07-10,F1700736,4.1941127890528483e-07,0.0419097499039135,24120,-7695,13456,10025,59.566402,663,8.777755831458239e-11,25317.72945980741,287.6942352124569,4601.687072220974,2021-05-27
2023-07-10,H4810851,5.962014272974529e-07,0.04416798045135708,20964,-14549,10640,11624,53.81791,6369,-5.7998655336002806e-11,25517.889744255892,304.76061848889265,1521.6583244448452,2021-05-28
2023-07-10,C1400170,5.181667347071012e-07,0.040583961185211175,17242,-11248,-2126,17311,63.15863,-731,-6.2120324071207915e-12,20586.502082675433,303.11884238964103,6554.992782048777,2021-05-29
2023-07-10,L0200473,4.0059341512249316e-07,0.08751110969360326,-27573,-927,-5062,6257,89.88994,-27156,-1.015849070456088e-10,27588.57839759055,88.0744500055795,20028.006548033714,2021-06-02
2023-07-10,U0100258,6.497924018407187e-07,0.07946248106201115,-17815,1987,-12660,17484,84.27906,-19654,-7.415941038511105e-11,17925.467748429885,96.36419411637709,5088.688995239111,2021-06-03
2023-07-10,H5307960,1.7613917430899334e-07,0.0447035036374228,26117,-6530,8690,4745,65.765236,-5374,7.528716957793553e-12,26920.96931761559,284.03779203040955,3651.786222125738,2021-06-05
2023-07-11,S3200688,1.0118245308832525e-06,0.10859023948177096,-4065,29246,4531,19091,82.228004,-16216,-3.176901241817271e-10,29527.152605694984,172.08696453585367,4949.7208329426885,2021-06-06
2023-07-11,E5600896,9.491653400002812e-07,0.02995669933585749,-6310,28603,3848,13336,83.00466,-18762,,29290.744425500696,167.55945479857309,4294.763596365296,2021-06-11
2023-07-11,K7000764,3.3716802895642915e-07,0.0611163056057471,6403,-19284,21244,16566,63.745052,-669,-4.931510810825815e-11,20319.228946985168,341.63192817516324,6499.305076936744,2021-06-12
2023-07-11,L0200473,2.3928735684211164e-07,0.03249768433476803,-11460,-1722,3166,26149,86.72045,-30615,-7.195159900785484e-12,11588.653243582707,81.45456610755491,22960.96537570721,2021-06-13
2023-07-11,U0100258,2.2699761064815808e-07,0.09815232813352227,-6830,-386,-8432,15084,85.5355,-19376,3.344412313855265e-11,6840.898771360383,86.76534851303263,5624.037283524719,2021-06-14
2023-07-11,X0501232,3.306014094691125e-08,0.035417649352373966,-11631,10389,4636,-10208,80.77326,-18582,-4.025481688156368e-11,15595.239081206802,131.77175116661397,1412.4592618522784,2021-06-15
2023-07-11,H5307960,2.824022925478163e-07,0.12845798493414187,27937,-8563,15525,11492,69.41063,-8793,7.459946431046186e-12,29219.87231320493,287.040882368834,3535.468628807346,2021-06-16
2023-07-12,S3200688,2.0200929303089926e-07,0.07636500462877213,18563,15072,1932,-3170,85.01879,-15811,2.767317194865521e-11,23911.29760176139,230.9255518273863,8359.148722469294,2021-06-17
2023-07-12,F1700736,6.516712540083625e-08,0.037077516290951955,22659,-22475,10268,-16273,71.64711,-17771,1.8536399728026528e-11,31914.822669098445,314.7664207686806,4587.693562888712,2021-06-18
2023-07-12,H4810851,1.4975552855321108e-07,0.02159019724688972,20122,-24435,5353,-12138,67.09415,-14621,7.682530164772833e-12,31653.81665771128,320.52885521194435,1504.6418769680945,2021-06-19
2023-07-12,C1400170,2.869939628671559e-07,0.015145427771724061,20233,-26996,-5547,1551,72.34729,-13525,1.5706887937422754e-12,33736.60185910846,323.1491236161377,6102.751061108515,2021-06-21
2023-07-12,E5400878,6.735663222549583e-07,0.14408906097326712,17873,14176,2293,-2692,84.37411,-15757,6.910545443255625e-11,22812.345451531284,231.58024823895113,1557.174570778069,2021-06-22
2023-07-12,E5600896,7.251750127109072e-07,0.11818073949634822,17728,13880,2438,-2435,84.14755,-15725,,22515.24781120563,231.94110768791361,3683.56330693644,2021-06-23
2023-07-12,K7000764,7.923428412695948e-08,0.013873135727237845,17104,-19080,14091,-14077,65.94757,-4519,9.912313160698673e-11,25624.0749296438,318.1258046521991,6451.414663189825,2021-06-24
2023-07-12,L0200473,3.3927784564657516e-07,0.03482210589898164,7408,-8497,1969,3061,82.33347,-29204,-1.2881526606009955e-10,11272.864454077322,318.9168735806784,23054.32113696022,2021-06-25
2023-07-12,U0100258,1.9901879499032457e-07,0.011054700887349441,769,-1506,-10230,11025,76.39625,-16366,7.8071278680276e-11,1690.9751624432572,332.950045048759,5547.910799963117,2021-06-26
2023-07-12,X0501232,6.560886838338163e-08,0.03332142428752772,8095,2593,2927,-10117,81.872826,-16540,,8500.157292662296,252.2386367190868,1888.4113208321864,2021-06-27
2023-07-12,H5307960,1.4541431926223542e-07,0.03594888620764901,26302,-20894,9206,-24260,73.51188,-14476,-2.6836907028860066e-11,33590.987481763616,308.46321656823557,3461.339142697174,2021-06-28
2023-07-13,S3200688,8.9059850532588e-07,0.19583356715538403,7309,22054,-2336,14109,87.51452,-18685,,23233.60490754717,198.33590897385503,8869.771063224762,2021-06-29
2023-07-13,F1700736,4.7348447050392567e-07,0.0287466990847335,16110,-12402,6426,-22084,71.180435,-12981,-9.358283309268742e-11,20330.806771990137,307.5902422548735,4565.524217369574,2021-06-30
2023-07-13,H4810851,3.408801690346474e-07,0.05194855345171572,14630,-13613,1714,-21492,66.92198,-9502,-1.5037015262995978e-11,19983.760131666913,312.9377317457854,1070.6388409206922,2021-07-01
2023-07-13,C1400170,4.173403038632264e-07,0.023894742395446405,15342,-14056,-5384,-18186,73.880165,-18160,1.0196220668579144e-10,20807.404931898644,312.4952232351961,5598.936108530063,2021-07-02
2023-07-13,K7000764,5.874693249281497e-07,0.012862429386566161,9702,-6105,12694,-11438,64.702515,-5355,-7.142600777519725e-12,11462.976445932356,302.18022483660434,6562.701605999552,2021-07-05
2023-07-13,L0200473,5.757991626912051e-07,0.011579453338955086,1708,7222,767,9152,82.32943,-28216,6.213179451016676e-11,7421.222810292115,193.30594722319842,23179.09615112225,2021-07-06
2023-07-13,U0100258,4.114654866975066e-07,0.03421867748398981,-1658,8020,-12505,23661,79.40791,-20452,-4.022097187802933e-11,8189.588756463904,168.31960809565396,5569.929418747363,2021-07-07
2023-07-13,X0501232,4.2685567339188945e-07,0.06455333922205737,4732,9940,18,14139,81.97524,-20475,,11008.879325344611,205.45707980443206,1671.51282552692,2021-07-08
2023-07-13,H5307960,5.038098461826357e-07,0.03469074991011657,17661,-6713,6328,-19318,72.71707,-13318,3.888984521031384e-11,18893.789720434597,290.81195025613033,3101.23170443515,2021-07-09
2023-07-14,S3200688,1.3258540048447522e-06,0.14692887519577041,1749,23042,-248,28294,83.59705,-12295,,23108.28347151731,184.34070503377455,8868.26281950361,2021-07-10
2023-07-14,F1700736,1.5378573047856543e-07,0.037202197443337505,19457,-8,14163,27579,59.17619,-6209,-7.236076434139513e-11,19457.001644652242,270.023557907708,4544.330003664091,2021-07-11
2023-07-14,H4810851,2.0321006695727538e-07,0.08490081676842412,19379,-1369,10533,27126,55.40268,-47,2.940025176598904e-11,19427.29528266866,274.04086020693364,1105.4293267075527,2021-07-12
2023-07-14,C1400170,2.431686591700364e-07,0.07049780736598345,18447,-1250,-1859,20642,67.386696,1420,6.408714487214779e-11,18489.30255580237,273.87653319739144,6040.303163782414,2021-07-13
2023-07-14,E5400878,2.220087165746551e-06,0.10451379597645907,1936,22878,117,27804,83.10872,-12355,,22959.768727058206,184.8370042549762,1636.6581071997025,2021-07-14
2023-07-14,U0100258,7.179915499498294e-07,0.0596810788935758,336,10891,-12044,28786,79.04781,-16822,-6.671395324753034e-11,10896.181762434031,181.76708085737795,4911.593458035372,2021-07-18
2023-07-14,X0501232,4.230777732769417e-07,0.020247403098403036,2924,14244,-1091,24681,82.3894,-15090,5.840571604901332e-12,14541.021697253602,191.6004890722984,1789.4821026637412,2021-07-19
2023-07-14,H5307960,4.578328227931739e-07,0.035726298103079195,22017,4574,10557,29468,64.02546,-10771,5.802586288428568e-11,22487.102192145612,258.26382625127246,2851.853489379647,2021-07-20
2023-07-15,C1400170,5.884441937898616e-08,0.08494491383950664,29757,-149,-680,10222,75.40148,-6672,,29757.373035938504,270.28689047284695,4075.556433901605,2021-07-24
2023-07-15,E5400878,7.813398280318915e-07,0.00031240416985877745,5074,23528,1010,15668,85.55327,-9873,-1.782811803554782e-10,24068.906497803342,192.16990688952433,1588.6335022565825,2021-07-25
2023-07-15,E5600896,9.265829524426365e-07,0.018298596841693517,5224,23610,1113,15813,85.42134,-9802,-5.612275640259657e-10,24181.03132622759,192.4763790708827,4210.085642280226,2021-07-26
2023-07-15,L0200473,3.1679080143978545e-07,0.039193942592107074,-10000,24489,3351,24753,84.63969,-13455,1.1508187956036509e-10,26452.05324733791,157.78751759469964,21252.06557901084,2021-07-28
2023-07-15,U0100258,7.41518223569676e-07,0.13794632666044745,13013,17352,-10530,21657,82.83655,-13908,,21689.40001475375,216.8677843267301,5627.435014991553,2021-07-29
2023-07-15,X0501232,4.6924188416954946e-07,0.09157501193707882,12158,24038,3327,25537,81.36957,-11513,,26937.75061136323,206.82948843192992,1501.2815702360822,2021-07-30
2023-07-15,H5307960,2.5179146485727503e-07,0.026570925840598707,30926,-926,12344,14460,72.34761,-14226,-3.103773848499013e-10,30939.860245321084,271.71506320252524,3471.7363733596912,2021-07-31
2023-07-16,F1700736,1.9529444022426847e-07,0.1579018423647822,25645,-13305,17327,29885,66.82629,-4865,6.766611361866532e-11,28890.98561835508,297.42094272482916,4521.112442281808,2021-08-02
2023-07-16,H4810851,4.2897584521068196e-07,0.16226500240306913,25470,-14010,11071,29984,66.31313,1648,2.1838595630897954e-10,29068.900908015083,298.8133843194289,1285.2597645875314,2021-08-03
2023-07-16,K7000764,5.542991192707103e-07,0.1795935787451434,-21458,11870,21103,31981,67.665855,16259,,24522.28912642537,118.95021220844379,6078.252577699212,2021-08-07
2023-07-16,L0200473,5.630934366200091e-07,0.1400443598675582,-25142,25308,3285,28729,88.02788,8297,,35673.73022267226,135.18852458027686,21917.54972090416,2021-08-08
2023-07-17,S3200688,9.636774340009138e-07,0.08435911265032241,10946,10447,4389,1812,84.23932,-8586,-8.631545881012803e-12,15131.249948368442,226.33620392367743,9223.67081958132,2021-08-12
2023-07-17,F1700736,5.218500562535149e-07,0.06900932244963054,21366,-10878,14263,6928,66.3973,-3780,,23975.755254006075,296.9818569937997,4576.753854834041,2021-08-13
2023-07-17,H4810851,5.691477877200417e-07,0.07602389742129724,22027,-11698,7310,8222,67.705185,2690,,24940.568016787427,297.9716762841386,1558.600566872752,2021-08-14
2023-07-17,C1400170,4.6042440996177737e-07,0.03187826907860178,23739,-11468,2832,12189,68.560585,8788,-9.607438061193871e-11,26363.89851672169,295.7845798094403,5866.169473166891,2021-08-15
2023-07-17,E5400878,1.0411182576379184e-06,0.1711450284917014,11071,9838,4470,204,84.10768,-8858,,14810.580170945364,228.37481361396212,1418.3777495428578,2021-08-16
2023-07-17,E5600896,1.0661168663683548e-06,0.07651388349425645,11157,9638,4543,121,84.06923,-8976,-1.758115818375495e-10,14743.46272081291,229.17783062266676,4266.625861546306,2021-08-17
2023-07-17,K7000764,7.368083806571842e-07,0.016236503413371295,24486,-12041,21054,10208,63.12734,4602,3.734401427389291e-11,27286.441266680416,296.1856704445589,6379.793654768255,2021-08-18
2023-07-17,L0200473,4.772534342811427e-07,0.0025221541802961786,8472,-1752,7994,7242,81.34037,-29654,8.389424406568775e-12,8651.259330294059,281.6840018893178,21266.57935430168,2021-08-19
2023-07-17,U0100258,6.808237944831199e-07,0.04571603340735472,3390,473,-7474,15016,82.347786,-13457,-6.454187080569086e-11,3422.8393184606257,262.05691373917483,5733.919576799331,2021-08-20
2023-07-17,X0501232,8.08870619938013e-07,0.031221728746398333,18425,6042,9695,23751,79.75446,-12325,5.664162183951346e-11,19390.368459624486,251.84444029087885,1665.1198748406416,2021-08-21
2023-07-17,H5307960,4.034903409718314e-07,0.029665119787457235,25605,-9851,15575,7915,67.35577,-10419,8.969098333304063e-11,27434.617292756244,291.04320881568225,3597.917447771713,2021-08-22
2023-07-19,F1700736,3.717530087096227e-07,0.03360303821156822,9777,-24171,15142,6077,73.708435,-12966,1.350272480661616e-11,26073.491710931237,337.9770131704772,3493.285904156728,2021-09-04
2023-07-19,H4810851,2.8840137180438416e-07,0.0726208420556193,10364,-21618,9291,-3168,73.96943,-9098,,23973.952948981943,334.3862278922346,1488.4474483788504,2021-09-05
2023-07-19,C1400170,4.5537061984605055e-07,0.03417813243042131,20175,-17406,-1120,-24003,79.909805,-13938,-2.7016594486778018e-11,26645.815074791764,310.7860130177072,5115.974555752108,2021-09-06
2023-07-19,K7000764,4.6771410566056517e-07,0.06690531403644884,5664,-20925,21689,11625,66.83866,-4038,-2.880028501454818e-11,21678.01930527787,344.8540636695312,6066.509423271854,2021-09-09
2023-07-19,U0100258,6.659643400090032e-07,0.1031192300731176,-1565,9304,-8254,-20686,86.38116,-21323,,9434.704075910384,170.45181755134087,5698.73260548036,2021-09-11
2023-07-19,H5307960,5.14164262172863e-07,0.05801981431633815,11401,-23603,14087,16338,75.36298,-15651,-2.298153552096208e-12,26212.295015889013,334.21797921383154,3424.572909837986,2021-09-13
2023-07-20,F1700736,2.1399245638653932e-07,0.048037209713337685,12854,-22866,12992,5,73.71497,-7270,,26231.26516201611,330.6577143731034,3247.017190483923,2021-09-15
2023-07-20,C1400170,6.079396679748884e-07,0.00040934429373352363,11955,-27334,1113,7284,75.169846,-2418,8.893497332946064e-11,29834.033937769796,336.37700033121314,4008.229799683607,2021-09-17
2023-07-20,K7000764,4.175735170685201e-07,0.06349979317271183,11670,-6004,20808,-8503,66.01992,-1394,-1.071716783941791e-10,13123.906278238961,297.2249856465513,6091.686892380646,2021-09-20
2023-07-20,L0200473,2.9294791529173355e-07,0.017120441287705124,11280,752,6708,-1545,80.08176,-19954,1.5714929091687968e-10,11305.038876536428,266.18592516570965,20376.933668370028,2021-09-21
2023-07-20,X0501232,5.486807517188113e-07,0.006470600865176124,3106,16372,6708,16843,79.75356,-7501,-9.321858286550925e-11,16664.021723461596,190.74215869149452,1589.4257098135351,2021-09-23
2023-07-20,H5307960,1.937286520609874e-07,0.008916644256129884,15160,-13304,10884,-4873,75.2727,-11974,-8.548764229854171e-11,20169.829349798674,311.26930018245486,3714.168280445972,2021-09-24
2023-07-21,S3200688,1.14810079658242e-06,0.19209458306433472,13067,23871,9670,23845,79.44338,-35,,27213.436570929443,208.6963235401564,9364.469072144517,2021-09-25
2023-07-21,F1700736,5.196159180489155e-07,0.14551616417096072,24561,-14875,19356,17306,69.3245,4013,-5.903130591303687e-11,28714.25335961219,301.20056268188057,4562.355653304128,2021-09-26
2023-07-21,H4810851,6.599041718771035e-07,0.1503603357902146,23813,-21934,13090,15031,68.157684,9119,8.97446018762449e-11,32375.28880180067,312.64797060018435,1503.569176763779,2021-09-27
2023-07-21,E5400878,1.0382890636762579e-06,0.18248018401075822,11491,23587,9719,24879,78.98614,1794,1.5465514548246255e-10,26237.18067933367,205.9741926105702,1529.2304551466384,2021-09-29
2023-07-21,E5600896,9.952020743820224e-07,0.16416140195958798,11071,23539,9755,25121,78.95606,2472,-4.32023229895013e-11,26012.527020649108,205.18881409941332,4031.439838209366,2021-09-30
2023-07-21,K7000764,5.330365898823439e-07,0.206351710561328,12718,-12043,24917,12052,64.79717,13923,6.868581551288828e-11,17515.175505829222,313.438468753204,6089.596614262507,2021-10-01
2023-07-21,H5307960,1.6235256233153655e-07,0.1935111006455152,25062,-10689,17771,16280,70.468834,-1220,-3.886723903943614e-11,27246.25781644151,293.09835800032806,3053.0837776628177,2021-10-05
2023-07-22,S3200688,5.686303504482235e-07,0.08847248894659004,4432,14239,13151,25416,80.1075,-7507,3.0533181616166196e-11,14912.8047328462,197.28916169033138,8827.213171413958,2021-10-06
2023-07-22,F1700736,5.110761441013152e-07,0.07440115125004287,17450,-19211,16955,17934,76.138374,-5771,-4.983324365615742e-11,25953.13123690473,317.7500715569564,4339.081480096112,2021-10-07
2023-07-22,H4810851,1.430470637978356e-07,0.054999196498126006,15053,-22853,10351,18826,73.981766,96,-5.4670294772424434e-11,27365.167969519207,326.62757774135855,1219.974692104823,2021-10-08
